*g114-26_v2sn.txt  
*
*  Heap-Lindler STIS_v2
set .z.units = "Ergs/s/cm**2/A"
set .z.label = "Flux"
set .table.bandwidth = 2.74
*
     4007.64    1.03644
     4010.38    1.04380
     4013.12    1.04622
     4015.86    1.05844
     4018.60    1.06325
     4021.34    1.06671
     4024.08    1.07051
     4026.82    1.06629
     4029.56    1.05092
     4032.30    1.03936
     4035.04    1.04454
     4037.78    1.06615
     4040.52    1.07305
     4043.26    1.05360
     4046.00    1.02219
     4048.74    1.05164
     4051.48    1.06838
     4054.22    1.06722
     4056.96    1.05584
     4059.70    1.04839
     4062.44    1.02367
     4065.18    1.01310
     4067.92    1.03304
     4070.66    1.03218
     4073.40    1.01974
     4076.14    1.03103
     4078.88    1.02578
     4081.62    1.03885
     4084.36    1.03185
     4087.10    1.03020
     4089.84    1.02856
     4092.58    1.01285
     4095.32   0.969726
     4098.06   0.884821
     4100.80   0.778317
     4103.54   0.773205
     4106.28   0.879767
     4109.02   0.949098
     4111.76   0.995855
     4114.50    1.01560
     4117.24    1.01463
     4119.98    1.01936
     4122.72    1.03552
     4125.46    1.04240
     4128.20    1.04289
     4130.94    1.03348
     4133.68    1.02934
     4136.42    1.04420
     4139.16    1.05576
     4141.90    1.04531
     4144.64    1.03406
     4147.38    1.04456
     4150.12    1.05072
     4152.86    1.03522
     4155.60    1.02427
     4158.34    1.04447
     4161.08    1.05355
     4163.82    1.05393
     4166.56    1.04925
     4169.30    1.04299
     4172.04    1.02797
     4174.78    1.03206
     4177.52    1.03614
     4180.26    1.04034
     4183.00    1.04802
     4185.74    1.02574
     4188.48    1.02237
     4191.22    1.03779
     4193.96    1.03913
     4196.70    1.03565
     4199.44    1.01981
     4202.18    1.02084
     4204.92    1.02908
     4207.66    1.03728
     4210.40    1.04494
     4213.14    1.03820
     4215.88    1.02688
     4218.62    1.02790
     4221.36    1.02454
     4224.10   0.996823
     4226.84   0.968754
     4229.58    1.00486
     4232.32    1.02223
     4235.06    1.01629
     4237.80    1.01910
     4240.54    1.02610
     4243.28    1.03925
     4246.02    1.02702
     4248.76    1.01532
     4251.50    1.01018
     4254.24    1.01654
     4256.98    1.02926
     4259.72    1.02558
     4262.46    1.02648
     4265.20    1.03496
     4267.94    1.02681
     4270.68   0.996135
     4273.42   0.984907
     4276.16    1.00431
     4278.90    1.02852
     4281.64    1.02552
     4284.38    1.00629
     4287.12   0.999965
     4289.86   0.980930
     4292.60   0.989703
     4295.34   0.979356
     4298.08   0.955511
     4300.82   0.928218
     4303.56   0.926518
     4306.30   0.923392
     4309.04   0.925758
     4311.78   0.946994
     4314.52   0.977287
     4317.26   0.997034
     4320.00    1.00726
     4322.74   0.986650
     4325.48   0.967998
